date,coin_id,symbol,price_usd,total_volume_usd
2017-08-17,bitcoin,BTC,4285.08,3454770.05073206
2017-08-18,bitcoin,BTC,4108.37,5086958.30617151
2017-08-19,bitcoin,BTC,4139.98,1549483.73542151
2017-08-20,bitcoin,BTC,4086.29,1930364.39032646
2017-08-21,bitcoin,BTC,4016.0,2797231.71402728
2017-08-22,bitcoin,BTC,4040.0,3752505.77214051
2017-08-23,bitcoin,BTC,4114.01,4148686.46581968
2017-08-24,bitcoin,BTC,4316.01,3296476.41316476
2017-08-25,bitcoin,BTC,4280.68,2484637.34936327
2017-08-26,bitcoin,BTC,4337.44,977865.7333321
2017-08-27,bitcoin,BTC,4310.01,1521580.06202557
2017-08-28,bitcoin,BTC,4386.69,2591660.52579953
2017-08-29,bitcoin,BTC,4587.48,2682483.73582991
2017-08-30,bitcoin,BTC,4555.14,3683714.68666123
2017-08-31,bitcoin,BTC,4724.89,2579878.72401184
2017-09-01,bitcoin,BTC,4834.91,2665165.55924616
2017-09-02,bitcoin,BTC,4472.14,4257723.944817
2017-09-03,bitcoin,BTC,4509.08,3121052.75230181
2017-09-04,bitcoin,BTC,4100.11,5909947.49008974
2017-09-05,bitcoin,BTC,4366.47,5083453.18675071
2017-09-06,bitcoin,BTC,4619.77,3626346.05544323
2017-09-07,bitcoin,BTC,4691.61,2305795.13638315
2017-09-08,bitcoin,BTC,4282.8,4866527.22639337
2017-09-09,bitcoin,BTC,4258.81,2815383.46568698
2017-09-10,bitcoin,BTC,4130.37,2700371.80819211
2017-09-11,bitcoin,BTC,4208.47,2956842.76250147
2017-09-12,bitcoin,BTC,4163.72,3725190.62328952
2017-09-13,bitcoin,BTC,3944.69,3570365.92571669
2017-09-14,bitcoin,BTC,3189.02,5914261.40460825
2017-09-15,bitcoin,BTC,3700.0,6588767.18669446
2017-09-16,bitcoin,BTC,3714.95,4804878.24721283
2017-09-17,bitcoin,BTC,3699.99,2466490.27859466
2017-09-18,bitcoin,BTC,4035.01,4069033.05715863
2017-09-19,bitcoin,BTC,3910.04,3558315.19743872
2017-09-20,bitcoin,BTC,3900.0,2839584.45308804
2017-09-21,bitcoin,BTC,3609.99,3757043.07821264
2017-09-22,bitcoin,BTC,3595.87,3031771.43292849
2017-09-23,bitcoin,BTC,3780.0,2799706.99951511
2017-09-24,bitcoin,BTC,3660.02,2445788.43620041
2017-09-25,bitcoin,BTC,3920.75,2784170.85318322
2017-09-26,bitcoin,BTC,3882.35,2061195.57868009
2017-09-27,bitcoin,BTC,4193.0,2554629.81447101
2017-09-28,bitcoin,BTC,4174.5,3553178.87037354
2017-09-29,bitcoin,BTC,4174.69,6571746.35900076
2017-09-30,bitcoin,BTC,4378.51,3088354.40084536
2017-10-01,bitcoin,BTC,4378.48,3137143.89184457
2017-10-02,bitcoin,BTC,4380.0,2905282.77570845
2017-10-03,bitcoin,BTC,4310.0,4627422.74283879
2017-10-04,bitcoin,BTC,4208.59,3676415.10054891
2017-10-05,bitcoin,BTC,4292.43,3295532.82397779
2017-10-06,bitcoin,BTC,4369.0,2212035.12414239
2017-10-07,bitcoin,BTC,4423.0,1302533.21459281
2017-10-08,bitcoin,BTC,4640.0,2347356.46944654
2017-10-09,bitcoin,BTC,4786.95,3040508.90436387
2017-10-10,bitcoin,BTC,4783.06,5044283.86347582
2017-10-11,bitcoin,BTC,4821.43,3609240.90903919
2017-10-12,bitcoin,BTC,5430.0,6659759.29119366
2017-10-13,bitcoin,BTC,5649.98,10597340.30104987
2017-10-14,bitcoin,BTC,5869.99,5533972.4859947
2017-10-15,bitcoin,BTC,5709.99,7553650.20132813
2017-10-16,bitcoin,BTC,5760.02,8701914.79553535
2017-10-17,bitcoin,BTC,5595.0,8041662.31881055
2017-10-18,bitcoin,BTC,5512.06,12456909.97604373
2017-10-19,bitcoin,BTC,5683.9,10609368.77338359
2017-10-20,bitcoin,BTC,6010.01,11486552.1888066
2017-10-21,bitcoin,BTC,6024.97,10114821.44026351
2017-10-22,bitcoin,BTC,5950.02,8035415.37335629
2017-10-23,bitcoin,BTC,5915.93,10607190.98072695
2017-10-24,bitcoin,BTC,5477.03,14564495.85056032
2017-10-25,bitcoin,BTC,5689.99,12544847.89154201
2017-10-26,bitcoin,BTC,5861.77,11417126.63602561
2017-10-27,bitcoin,BTC,5768.83,8167069.73635031
2017-10-28,bitcoin,BTC,5719.64,7308076.01911184
2017-10-29,bitcoin,BTC,6169.98,10620967.62459168
2017-10-30,bitcoin,BTC,6120.5,9030219.28673499
2017-10-31,bitcoin,BTC,6463.0,9487640.8400991
2017-11-01,bitcoin,BTC,6753.98,10951171.07254041
2017-11-02,bitcoin,BTC,7019.98,17369001.33091877
2017-11-03,bitcoin,BTC,7115.04,13614451.74654126
2017-11-04,bitcoin,BTC,7357.09,10064538.39659038
2017-11-05,bitcoin,BTC,7345.01,9000403.86573288
2017-11-06,bitcoin,BTC,6960.12,12673524.6216398
2017-11-07,bitcoin,BTC,7064.04,10173272.33780804
2017-11-08,bitcoin,BTC,7303.0,20491286.19840822
2017-11-09,bitcoin,BTC,7079.99,13798534.34721742
2017-11-10,bitcoin,BTC,6506.98,22083345.18396158
2017-11-11,bitcoin,BTC,6245.05,17681445.46474999
2017-11-12,bitcoin,BTC,5811.03,29711508.60084671
2017-11-13,bitcoin,BTC,6465.99,16498136.09913936
2017-11-14,bitcoin,BTC,6574.99,8168729.97122799
2017-11-15,bitcoin,BTC,7240.06,12446186.45092821
2017-11-16,bitcoin,BTC,7864.5,17499577.25815967
2017-11-17,bitcoin,BTC,7699.19,31024092.61951179
2017-11-18,bitcoin,BTC,7761.94,30334498.31525712
2017-11-19,bitcoin,BTC,8038.0,30322635.7689457
2017-11-20,bitcoin,BTC,8212.0,31567135.38731295
2017-11-21,bitcoin,BTC,8119.51,37074997.58090905
2017-11-22,bitcoin,BTC,8205.92,29124078.47217724
2017-11-23,bitcoin,BTC,8019.99,33400702.99957629
2017-11-24,bitcoin,BTC,8138.0,35840264.45804051
2017-11-25,bitcoin,BTC,8700.01,36093005.20140187
2017-11-26,bitcoin,BTC,9128.02,37138533.83941873
2017-11-27,bitcoin,BTC,9650.0,42961064.95202934
2017-11-28,bitcoin,BTC,9896.8,48235644.0576554
2017-11-29,bitcoin,BTC,9687.88,135976167.45757934
2017-11-30,bitcoin,BTC,9838.96,91430904.34116387
2017-12-01,bitcoin,BTC,10782.99,62260697.58291551
2017-12-02,bitcoin,BTC,10890.01,52046689.84006951
2017-12-03,bitcoin,BTC,11165.41,60350708.29332783
2017-12-04,bitcoin,BTC,11579.0,52814985.63993067
2017-12-05,bitcoin,BTC,11699.99,64721253.04527842
2017-12-06,bitcoin,BTC,13550.05,84409526.69576178
2017-12-07,bitcoin,BTC,16599.0,109555325.34649763
2017-12-08,bitcoin,BTC,15880.0,271586476.6191431
2017-12-09,bitcoin,BTC,14656.07,205372672.98786432
2017-12-10,bitcoin,BTC,14899.98,233767963.46201488
2017-12-11,bitcoin,BTC,16587.97,193045127.9036004
2017-12-12,bitcoin,BTC,16349.99,155716213.09834388
2017-12-13,bitcoin,BTC,16033.29,196769674.3115306
2017-12-14,bitcoin,BTC,16334.98,186092495.1834846
2017-12-15,bitcoin,BTC,17539.83,159809704.04408672
2017-12-16,bitcoin,BTC,19102.66,76293721.36508314
2017-12-17,bitcoin,BTC,18860.02,175867439.47045138
2017-12-18,bitcoin,BTC,18856.25,196339245.74519795
2017-12-19,bitcoin,BTC,17295.2,232790625.92336664
2017-12-20,bitcoin,BTC,16488.98,221193892.5022389
2017-12-21,bitcoin,BTC,15492.64,320176825.29037607
2017-12-22,bitcoin,BTC,13326.61,477509934.7182865
2017-12-23,bitcoin,BTC,13300.0,184759685.33206666
2017-12-24,bitcoin,BTC,13500.0,365709589.60302895
2017-12-25,bitcoin,BTC,13699.34,213139657.62891454
2017-12-26,bitcoin,BTC,15689.01,224843731.89656886
2017-12-27,bitcoin,BTC,15459.99,231229932.48204058
2017-12-28,bitcoin,BTC,14182.11,303401227.98652
2017-12-29,bitcoin,BTC,14378.9,260911629.21807674
2017-12-30,bitcoin,BTC,12440.01,247803953.75248587
2017-12-31,bitcoin,BTC,13716.36,155283285.36704132
2018-01-01,bitcoin,BTC,13380.0,114799747.44197057
2018-01-02,bitcoin,BTC,14675.11,279717107.4337192
2018-01-03,bitcoin,BTC,14919.51,236116868.3361901
2018-01-04,bitcoin,BTC,15059.54,312781583.79830784
2018-01-05,bitcoin,BTC,16960.39,369321956.4868375
2018-01-06,bitcoin,BTC,17069.79,309216920.98641044
2018-01-07,bitcoin,BTC,16150.03,206194706.37068352
2018-01-08,bitcoin,BTC,14902.54,396569997.15746266
2018-01-09,bitcoin,BTC,14400.0,210630187.45766863
2018-01-10,bitcoin,BTC,14907.09,244011366.763028
2018-01-11,bitcoin,BTC,13238.78,446587594.6937379
2018-01-12,bitcoin,BTC,13740.01,222516076.27145907
2018-01-13,bitcoin,BTC,14210.0,173086488.54788405
2018-01-14,bitcoin,BTC,13474.99,226525305.1293811
2018-01-15,bitcoin,BTC,13539.93,200614554.538343
2018-01-16,bitcoin,BTC,10900.0,722150828.1494025
2018-01-17,bitcoin,BTC,10988.79,744154180.1312059
2018-01-18,bitcoin,BTC,10961.97,541289614.0584046
2018-01-19,bitcoin,BTC,11474.98,382773499.2265792
2018-01-20,bitcoin,BTC,12799.94,358561107.78097045
2018-01-21,bitcoin,BTC,11530.0,485289230.8188924
2018-01-22,bitcoin,BTC,10760.05,475716514.208697
2018-01-23,bitcoin,BTC,10799.18,399419413.2329807
2018-01-24,bitcoin,BTC,11349.99,299470607.4302002
2018-01-25,bitcoin,BTC,11175.27,236081364.9736523
2018-01-26,bitcoin,BTC,11089.0,360482470.1737543
2018-01-27,bitcoin,BTC,11491.0,212663199.53348225
2018-01-28,bitcoin,BTC,11879.95,200211582.94345406
2018-01-29,bitcoin,BTC,11251.0,162110154.87880376
2018-01-30,bitcoin,BTC,10237.51,268978329.50861526
2018-01-31,bitcoin,BTC,10285.1,181644207.1131626
2018-02-01,bitcoin,BTC,9224.52,317636345.9843711
2018-02-02,bitcoin,BTC,8873.03,434236483.7044874
2018-02-03,bitcoin,BTC,9199.96,256834729.0599109
2018-02-04,bitcoin,BTC,8184.81,274912288.421322
2018-02-05,bitcoin,BTC,6939.99,471166218.7134473
2018-02-06,bitcoin,BTC,7652.14,684364276.3666689
2018-02-07,bitcoin,BTC,7599.0,477935038.81177694
2018-02-08,bitcoin,BTC,7784.02,11770168.04386595
2018-02-09,bitcoin,BTC,8683.92,173348469.81187892
2018-02-10,bitcoin,BTC,8533.98,423411421.93098
2018-02-11,bitcoin,BTC,8063.88,366966437.24988854
2018-02-12,bitcoin,BTC,8903.0,362440826.9943769
2018-02-13,bitcoin,BTC,8539.9,305165143.6969234
2018-02-14,bitcoin,BTC,9449.99,370126692.72823304
2018-02-15,bitcoin,BTC,10000.09,512388484.73178285
2018-02-16,bitcoin,BTC,10159.98,381103299.2238848
2018-02-17,bitcoin,BTC,11039.55,446012696.16926724
2018-02-18,bitcoin,BTC,10383.43,649423311.3100227
2018-02-19,bitcoin,BTC,11153.0,443766562.68306607
2018-02-20,bitcoin,BTC,11200.99,551573232.2429588
2018-02-21,bitcoin,BTC,10437.6,731537130.4921861
2018-02-22,bitcoin,BTC,9811.04,682006373.869588
2018-02-23,bitcoin,BTC,10131.04,571800753.4709765
2018-02-24,bitcoin,BTC,9694.51,405618586.64803785
2018-02-25,bitcoin,BTC,9590.0,271286599.1260862
2018-02-26,bitcoin,BTC,10324.0,347559259.73845184
2018-02-27,bitcoin,BTC,10569.04,324295371.1414657
2018-02-28,bitcoin,BTC,10326.76,327914696.13067526
2018-03-01,bitcoin,BTC,10920.0,268172535.3811293
2018-03-02,bitcoin,BTC,11039.0,262936307.00785756
2018-03-03,bitcoin,BTC,11464.48,241749497.90247172
2018-03-04,bitcoin,BTC,11515.0,194849579.12502074
2018-03-05,bitcoin,BTC,11454.0,174866951.39806527
2018-03-06,bitcoin,BTC,10716.48,323842216.64859617
2018-03-07,bitcoin,BTC,9910.0,514808033.4879209
2018-03-08,bitcoin,BTC,9271.64,394641280.63843673
2018-03-09,bitcoin,BTC,9227.0,567082901.1319405
2018-03-10,bitcoin,BTC,8770.22,341210248.41481787
2018-03-11,bitcoin,BTC,9533.57,403491260.9275316
2018-03-12,bitcoin,BTC,9131.34,395562731.8650373
2018-03-13,bitcoin,BTC,9150.0,367353984.7132836
2018-03-14,bitcoin,BTC,8170.0,426058009.75594646
2018-03-15,bitcoin,BTC,8240.98,422130717.47310126
2018-03-16,bitcoin,BTC,8260.0,322355002.1651949
2018-03-17,bitcoin,BTC,7824.8,265973111.61762854
2018-03-18,bitcoin,BTC,8189.99,458311733.5188204
2018-03-19,bitcoin,BTC,8600.0,462654338.98212785
2018-03-20,bitcoin,BTC,8909.98,387879393.47061425
2018-03-21,bitcoin,BTC,8885.0,358157473.3612324
2018-03-22,bitcoin,BTC,8722.9,354804129.3433086
2018-03-23,bitcoin,BTC,8898.03,340755592.544531
2018-03-24,bitcoin,BTC,8546.86,313254829.9051367
2018-03-25,bitcoin,BTC,8470.15,247023172.30795503
2018-03-26,bitcoin,BTC,8134.23,358429758.87319523
2018-03-27,bitcoin,BTC,7795.51,297609656.44043654
2018-03-28,bitcoin,BTC,7949.3,209186093.18317956
2018-03-29,bitcoin,BTC,7090.14,405591158.6323181
2018-03-30,bitcoin,BTC,6840.23,450352009.170998
2018-03-31,bitcoin,BTC,6923.91,258341534.47236216
2018-04-01,bitcoin,BTC,6813.01,297470498.81956285
2018-04-02,bitcoin,BTC,7056.0,224322159.41331607
2018-04-03,bitcoin,BTC,7405.21,277080072.76171273
2018-04-04,bitcoin,BTC,6796.1,297443582.7461225
2018-04-05,bitcoin,BTC,6770.76,263446941.1321242
2018-04-06,bitcoin,BTC,6601.39,182139799.80865908
2018-04-07,bitcoin,BTC,6895.8,222323863.54144785
2018-04-08,bitcoin,BTC,7018.0,149967346.66268998
2018-04-09,bitcoin,BTC,6782.72,234309953.75033435
2018-04-10,bitcoin,BTC,6843.9,151417844.2663968
2018-04-11,bitcoin,BTC,6953.79,165264003.41270605
2018-04-12,bitcoin,BTC,7923.0,485176252.4893357
2018-04-13,bitcoin,BTC,7877.41,439884522.7119489
2018-04-14,bitcoin,BTC,7999.01,252868761.3206163
2018-04-15,bitcoin,BTC,8355.0,230287099.5843022
2018-04-16,bitcoin,BTC,8064.92,295817536.47495276
2018-04-17,bitcoin,BTC,7885.02,258221765.57371348
2018-04-18,bitcoin,BTC,8173.0,217649160.11017892
2018-04-19,bitcoin,BTC,8278.0,222675105.7884542
2018-04-20,bitcoin,BTC,8856.98,337288580.42571294
2018-04-21,bitcoin,BTC,8915.31,358915978.1040339
2018-04-22,bitcoin,BTC,8787.02,261804372.9093471
2018-04-23,bitcoin,BTC,8934.01,229754640.59668776
2018-04-24,bitcoin,BTC,9619.99,431210048.0625035
2018-04-25,bitcoin,BTC,8869.99,745137762.968867
2018-04-26,bitcoin,BTC,9266.0,385046648.13786614
2018-04-27,bitcoin,BTC,8915.35,342805674.55176014
2018-04-28,bitcoin,BTC,9348.0,321653866.2001887
2018-04-29,bitcoin,BTC,9419.0,357004895.9636863
2018-04-30,bitcoin,BTC,9246.01,325019389.2499412
2018-05-01,bitcoin,BTC,9071.48,368688349.62168455
2018-05-02,bitcoin,BTC,9247.84,238421833.7581133
2018-05-03,bitcoin,BTC,9750.0,366028365.22714454
2018-05-04,bitcoin,BTC,9713.99,277565997.63316435
2018-05-05,bitcoin,BTC,9864.0,246807563.50646493
2018-05-06,bitcoin,BTC,9659.01,267359420.30359015
2018-05-07,bitcoin,BTC,9365.0,316015961.44182944
2018-05-08,bitcoin,BTC,9187.56,236418155.6869351
2018-05-09,bitcoin,BTC,9310.0,235736782.28825977
2018-05-10,bitcoin,BTC,9002.2,231595002.59561664
2018-05-11,bitcoin,BTC,8400.0,418859806.4816156
2018-05-12,bitcoin,BTC,8465.94,337899865.8601307
2018-05-13,bitcoin,BTC,8679.71,219455683.0803555
2018-05-14,bitcoin,BTC,8663.34,320583612.23009104
2018-05-15,bitcoin,BTC,8462.0,242341031.06166917
2018-05-16,bitcoin,BTC,8330.0,257056552.43007562
2018-05-17,bitcoin,BTC,8041.46,209489039.34104192
2018-05-18,bitcoin,BTC,8239.81,189870380.85778695
2018-05-19,bitcoin,BTC,8233.49,141878775.40909582
2018-05-20,bitcoin,BTC,8526.98,167440553.7493928
2018-05-21,bitcoin,BTC,8381.24,181750674.82134953
2018-05-22,bitcoin,BTC,7977.11,194335432.43754092
2018-05-23,bitcoin,BTC,7501.95,331238049.6407461
2018-05-24,bitcoin,BTC,7575.01,284286378.50810045
2018-05-25,bitcoin,BTC,7457.0,199749585.9695036
2018-05-26,bitcoin,BTC,7333.96,145636226.4590289
2018-05-27,bitcoin,BTC,7338.99,136710618.49801704
2018-05-28,bitcoin,BTC,7099.0,196788994.2658081
2018-05-29,bitcoin,BTC,7461.29,288070643.9128678
2018-05-30,bitcoin,BTC,7375.96,237956894.04949042
2018-05-31,bitcoin,BTC,7485.01,231017579.8341327
2018-06-01,bitcoin,BTC,7521.01,211458512.1230823
2018-06-02,bitcoin,BTC,7640.03,203370447.6906526
2018-06-03,bitcoin,BTC,7714.26,211737376.85348508
2018-06-04,bitcoin,BTC,7487.0,244167051.18701583
2018-06-05,bitcoin,BTC,7625.0,237722147.65258065
2018-06-06,bitcoin,BTC,7658.84,207006657.7801965
2018-06-07,bitcoin,BTC,7691.08,192949056.84199956
2018-06-08,bitcoin,BTC,7603.44,178204158.39968467
2018-06-09,bitcoin,BTC,7491.73,147171153.412775
2018-06-10,bitcoin,BTC,6764.99,367338754.56308055
2018-06-11,bitcoin,BTC,6872.0,233056682.85777125
2018-06-12,bitcoin,BTC,6530.0,245787800.8012235
2018-06-13,bitcoin,BTC,6292.78,295395681.6623412
2018-06-14,bitcoin,BTC,6635.98,289074808.7841299
2018-06-15,bitcoin,BTC,6388.9,196192096.14553952
2018-06-16,bitcoin,BTC,6483.98,143760033.69408152
2018-06-17,bitcoin,BTC,6449.61,129120718.76299886
2018-06-18,bitcoin,BTC,6712.46,208570443.9599789
2018-06-19,bitcoin,BTC,6741.21,163420093.794135
2018-06-20,bitcoin,BTC,6761.51,175935335.65057912
2018-06-21,bitcoin,BTC,6718.84,171149859.23602843
2018-06-22,bitcoin,BTC,6045.0,327460666.91451645
2018-06-23,bitcoin,BTC,6149.98,162755765.84514263
2018-06-24,bitcoin,BTC,6136.97,284095336.0578902
2018-06-25,bitcoin,BTC,6252.0,242859915.8036461
2018-06-26,bitcoin,BTC,6070.78,119676555.56449406
2018-06-27,bitcoin,BTC,6133.73,117103011.80356833
2018-06-28,bitcoin,BTC,5853.98,185247010.87925187
2018-06-29,bitcoin,BTC,6197.92,201409363.91549844
2018-06-30,bitcoin,BTC,6390.07,241568568.0310778
2018-07-01,bitcoin,BTC,6356.81,175096501.49486908
2018-07-02,bitcoin,BTC,6615.29,235524330.64865336
2018-07-03,bitcoin,BTC,6513.86,254550438.13768882
2018-07-04,bitcoin,BTC,6586.98,156277884.33011597
2018-07-05,bitcoin,BTC,6529.2,230809190.30740514
2018-07-06,bitcoin,BTC,6609.78,192230903.67599213
2018-07-07,bitcoin,BTC,6756.98,158034155.17779142
2018-07-08,bitcoin,BTC,6712.1,165941351.79836008
2018-07-09,bitcoin,BTC,6662.12,179250573.66648534
2018-07-10,bitcoin,BTC,6296.91,249099760.1897497
2018-07-11,bitcoin,BTC,6378.07,182357469.0280709
2018-07-12,bitcoin,BTC,6250.57,194325733.7875043
2018-07-13,bitcoin,BTC,6214.57,164467999.80925834
2018-07-14,bitcoin,BTC,6251.99,110959488.24719918
2018-07-15,bitcoin,BTC,6353.01,145409822.7448766
2018-07-16,bitcoin,BTC,6723.35,237104112.4504954
2018-07-17,bitcoin,BTC,7317.44,364669305.0369064
2018-07-18,bitcoin,BTC,7381.9,440669913.2083524
2018-07-19,bitcoin,BTC,7466.21,305198281.1394862
2018-07-20,bitcoin,BTC,7337.53,342862693.0959096
2018-07-21,bitcoin,BTC,7398.78,212126417.2287315
2018-07-22,bitcoin,BTC,7394.79,225619234.83744207
2018-07-23,bitcoin,BTC,7721.01,320156546.58240986
2018-07-24,bitcoin,BTC,8397.24,487117211.6818982
2018-07-25,bitcoin,BTC,8175.64,398119757.8038501
2018-07-26,bitcoin,BTC,7920.0,352101207.6799552
2018-07-27,bitcoin,BTC,8188.57,350881696.75270694
2018-07-28,bitcoin,BTC,8225.04,214357817.0314018
2018-07-29,bitcoin,BTC,8211.0,209564023.05224952
2018-07-30,bitcoin,BTC,8173.92,321599782.180698
2018-07-31,bitcoin,BTC,7730.93,379841367.20240223
2018-08-01,bitcoin,BTC,7604.58,322252070.44348675
2018-08-02,bitcoin,BTC,7525.71,285656680.7015636
2018-08-03,bitcoin,BTC,7418.78,330599837.7285522
2018-08-04,bitcoin,BTC,7009.84,262282965.48573315
2018-08-05,bitcoin,BTC,7024.19,229992627.52322164
2018-08-06,bitcoin,BTC,6934.82,229071781.1153667
2018-08-07,bitcoin,BTC,6720.06,316365882.1031662
2018-08-08,bitcoin,BTC,6285.0,382460776.49398136
2018-08-09,bitcoin,BTC,6529.79,332880900.89059937
2018-08-10,bitcoin,BTC,6144.01,374699380.9484915
2018-08-11,bitcoin,BTC,6232.35,291056267.0892287
2018-08-12,bitcoin,BTC,6308.33,243227298.87942722
2018-08-13,bitcoin,BTC,6246.35,341552293.0073001
2018-08-14,bitcoin,BTC,6188.08,303179556.3624503
2018-08-15,bitcoin,BTC,6267.16,439109005.4034304
2018-08-16,bitcoin,BTC,6311.75,307755605.1624039
2018-08-17,bitcoin,BTC,6584.49,374472431.7235812
2018-08-18,bitcoin,BTC,6387.96,345964004.3657212
2018-08-19,bitcoin,BTC,6477.53,289271954.55326533
2018-08-20,bitcoin,BTC,6254.84,317617945.7492608
2018-08-21,bitcoin,BTC,6480.0,265458342.7817206
2018-08-22,bitcoin,BTC,6360.89,512501182.2029021
2018-08-23,bitcoin,BTC,6525.01,259786384.55491504
2018-08-24,bitcoin,BTC,6681.64,251513064.47447148
2018-08-25,bitcoin,BTC,6733.64,129083702.47542232
2018-08-26,bitcoin,BTC,6700.0,134117930.3957502
2018-08-27,bitcoin,BTC,6908.64,254214730.3171242
2018-08-28,bitcoin,BTC,7076.11,338220284.2901657
2018-08-29,bitcoin,BTC,7031.22,304565438.4850058
2018-08-30,bitcoin,BTC,6984.84,309357226.58362526
2018-08-31,bitcoin,BTC,7011.21,282722730.0613195
2018-09-01,bitcoin,BTC,7200.01,287299347.7691456
2018-09-02,bitcoin,BTC,7302.01,288526018.71327895
2018-09-03,bitcoin,BTC,7263.02,235393601.42514038
2018-09-04,bitcoin,BTC,7359.06,258978411.27108595
2018-09-05,bitcoin,BTC,6700.0,449463489.0579975
2018-09-06,bitcoin,BTC,6516.01,390391932.2091176
2018-09-07,bitcoin,BTC,6395.54,250716129.90518978
2018-09-08,bitcoin,BTC,6185.05,241711345.37120345
2018-09-09,bitcoin,BTC,6250.81,233583450.1054205
2018-09-10,bitcoin,BTC,6312.0,204178349.9698747
2018-09-11,bitcoin,BTC,6294.91,208346648.80045936
2018-09-12,bitcoin,BTC,6338.62,197398009.01256666
2018-09-13,bitcoin,BTC,6487.38,260985165.19184464
2018-09-14,bitcoin,BTC,6476.63,241466662.64800575
2018-09-15,bitcoin,BTC,6514.96,164557841.0798692
2018-09-16,bitcoin,BTC,6505.0,178614079.15149954
2018-09-17,bitcoin,BTC,6248.69,228970700.75042215
2018-09-18,bitcoin,BTC,6336.45,205736329.40707865
2018-09-19,bitcoin,BTC,6391.89,247455364.52379557
2018-09-20,bitcoin,BTC,6492.0,161844271.63360685
2018-09-21,bitcoin,BTC,6759.02,345746941.99998635
2018-09-22,bitcoin,BTC,6723.05,197210670.8919785
2018-09-23,bitcoin,BTC,6708.0,203479219.3864065
2018-09-24,bitcoin,BTC,6581.39,234355999.54311827
2018-09-25,bitcoin,BTC,6447.54,258927200.8310643
2018-09-26,bitcoin,BTC,6465.12,216859675.30134344
2018-09-27,bitcoin,BTC,6689.13,216914853.24175176
2018-09-28,bitcoin,BTC,6634.58,283144987.5042306
2018-09-29,bitcoin,BTC,6596.38,198424303.60660565
2018-09-30,bitcoin,BTC,6626.57,183438992.37719536
2018-10-01,bitcoin,BTC,6611.61,136115256.96830678
2018-10-02,bitcoin,BTC,6525.79,185725492.2802391
2018-10-03,bitcoin,BTC,6510.0,184622957.02490726
2018-10-04,bitcoin,BTC,6593.79,132348680.67600606
2018-10-05,bitcoin,BTC,6635.65,106264514.65757655
2018-10-06,bitcoin,BTC,6594.27,72247942.41429408
2018-10-07,bitcoin,BTC,6615.26,114489082.75364278
2018-10-08,bitcoin,BTC,6673.01,153704602.4302414
2018-10-09,bitcoin,BTC,6656.61,102115186.42882323
2018-10-10,bitcoin,BTC,6631.0,101609680.88217257
2018-10-11,bitcoin,BTC,6252.68,308153124.4458242
2018-10-12,bitcoin,BTC,6298.01,183030273.01127478
2018-10-13,bitcoin,BTC,6332.93,120728650.99596693
2018-10-14,bitcoin,BTC,6339.34,99527294.08483064
2018-10-15,bitcoin,BTC,6752.5,627984505.5555729
2018-10-16,bitcoin,BTC,6759.27,186122772.22286084
2018-10-17,bitcoin,BTC,6740.89,179641733.16423723
2018-10-18,bitcoin,BTC,6618.96,134777360.1544343
2018-10-19,bitcoin,BTC,6528.88,136686215.6690547
2018-10-20,bitcoin,BTC,6588.4,126325797.49570584
2018-10-21,bitcoin,BTC,6590.11,43146401.58918715
2018-10-22,bitcoin,BTC,6581.2,106815019.55165032
2018-10-23,bitcoin,BTC,6553.51,90969791.0251596
2018-10-24,bitcoin,BTC,6565.5,78795617.02141578
2018-10-25,bitcoin,BTC,6528.09,67691945.44596253
2018-10-26,bitcoin,BTC,6538.63,61792487.79642334
2018-10-27,bitcoin,BTC,6505.6,50667220.04441258
2018-10-28,bitcoin,BTC,6489.93,37298357.26271342
2018-10-29,bitcoin,BTC,6344.5,88484721.03624511
2018-10-30,bitcoin,BTC,6330.87,56393439.18288881
2018-10-31,bitcoin,BTC,6371.93,76970488.28166042
2018-11-01,bitcoin,BTC,6410.0,58031686.8315247
2018-11-02,bitcoin,BTC,6433.98,62589428.22024873
2018-11-03,bitcoin,BTC,6387.09,48934237.93991929
2018-11-04,bitcoin,BTC,6485.85,68169573.18695
2018-11-05,bitcoin,BTC,6468.99,58127213.13931594
2018-11-06,bitcoin,BTC,6519.11,77336101.18719475
2018-11-07,bitcoin,BTC,6578.46,93820576.63463956
2018-11-08,bitcoin,BTC,6479.84,86450363.67835227
2018-11-09,bitcoin,BTC,6419.99,75997777.50255908
2018-11-10,bitcoin,BTC,6433.05,49745307.64123968
2018-11-11,bitcoin,BTC,6449.81,52709099.31784609
2018-11-12,bitcoin,BTC,6453.07,65390882.14088421
2018-11-13,bitcoin,BTC,6457.66,76142983.15196352
2018-11-14,bitcoin,BTC,5922.41,279632622.89436775
2018-11-15,bitcoin,BTC,5753.4,270133503.66131264
2018-11-16,bitcoin,BTC,5655.94,219097215.966752
2018-11-17,bitcoin,BTC,5628.29,148072393.10210443
2018-11-18,bitcoin,BTC,5662.0,134893236.9862243
2018-11-19,bitcoin,BTC,4910.03,368688743.45440894
2018-11-20,bitcoin,BTC,4558.86,548036628.7293574
2018-11-21,bitcoin,BTC,4661.07,281264433.4846592
2018-11-22,bitcoin,BTC,4370.0,157459733.7241475
2018-11-23,bitcoin,BTC,4420.61,215283656.11539474
2018-11-24,bitcoin,BTC,3932.44,258702927.69916427
2018-11-25,bitcoin,BTC,4085.78,398253568.5292384
